순서,시도,시군구,주택유형,겨울철_실내라돈농도
6128,전라북도,정읍시,단독주택 ,25.5
6129,전라북도,정읍시,단독주택 ,34.7
6130,전라북도,정읍시,단독주택 ,43.5
6131,전라북도,정읍시,단독주택 ,38.7
6132,전라북도,정읍시,단독주택 ,33.7
6133,전라북도,정읍시,단독주택 ,44.8
6134,전라북도,정읍시,단독주택 ,55.6
6135,전라북도,정읍시,단독주택 ,28
6136,전라북도,정읍시,단독주택 ,46.4
6137,전라북도,정읍시,단독주택 ,39.9
6138,전라북도,정읍시,단독주택 ,34.8
6139,전라북도,정읍시,단독주택 ,43.7
6140,전라북도,정읍시,단독주택 ,45.4
6141,전라북도,정읍시,단독주택 ,94.9
6142,전라북도,정읍시,단독주택 ,28.5
6143,전라북도,진안군,단독주택 ,79.5
6144,전라북도,진안군,단독주택 ,113.1
6145,전라북도,진안군,연립다세대,70.8
6146,전라북도,진안군,연립다세대,48.7
6147,전라북도,진안군,단독주택 ,93.1
6148,전라북도,진안군,단독주택 ,59.6
6149,전라북도,진안군,단독주택 ,41.7
6150,전라북도,진안군,단독주택 ,19.4
6151,전라북도,진안군,단독주택 ,217.4
6152,전라북도,진안군,단독주택 ,35.4
6153,전라북도,진안군,단독주택 ,117.7
6154,전라북도,진안군,단독주택 ,43.2
6155,전라북도,진안군,단독주택 ,121.7
6156,전라북도,진안군,단독주택 ,193.3
6157,전라북도,진안군,단독주택 ,23.3
6158,전라북도,진안군,단독주택 ,83.2
6159,전라북도,진안군,단독주택 ,176.8
6160,전라북도,진안군,단독주택 ,37.2
6161,전라북도,진안군,단독주택 ,173.1
6162,전라북도,진안군,단독주택 ,56.4
6163,전라북도,진안군,단독주택 ,92.7
6164,전라북도,진안군,단독주택 ,86.6
6165,전라북도,진안군,단독주택 ,165.5
6166,전라북도,진안군,단독주택 ,32.4
6167,전라북도,진안군,단독주택 ,157.3
6168,제주특별자치도,서귀포시,단독주택 ,24.2
6169,제주특별자치도,서귀포시,단독주택 ,30.4
6170,제주특별자치도,서귀포시,연립다세대,29.6
6171,제주특별자치도,서귀포시,단독주택 ,233.6
6172,제주특별자치도,서귀포시,단독주택 ,100.4
6173,제주특별자치도,서귀포시,단독주택 ,29.2
6174,제주특별자치도,서귀포시,단독주택 ,53.9
6175,제주특별자치도,서귀포시,연립다세대,32.9
6176,제주특별자치도,서귀포시,연립다세대,22.8
6177,제주특별자치도,서귀포시,단독주택 ,14.8
6178,제주특별자치도,서귀포시,단독주택 ,16.2
6179,제주특별자치도,서귀포시,단독주택 ,23.1
6180,제주특별자치도,서귀포시,단독주택 ,40
6181,제주특별자치도,서귀포시,단독주택 ,65.4
6182,제주특별자치도,서귀포시,단독주택 ,12
6183,제주특별자치도,서귀포시,단독주택 ,32.9
6184,제주특별자치도,서귀포시,단독주택 ,71.9
6185,제주특별자치도,서귀포시,단독주택 ,224.7
6186,제주특별자치도,서귀포시,연립다세대,46.3
6187,제주특별자치도,서귀포시,단독주택 ,544.9
6188,제주특별자치도,서귀포시,단독주택 ,201.3
6189,제주특별자치도,서귀포시,단독주택 ,41.9
6190,제주특별자치도,서귀포시,연립다세대,38.6
6191,제주특별자치도,서귀포시,단독주택 ,320.1
6192,제주특별자치도,서귀포시,단독주택 ,29.2
6193,제주특별자치도,서귀포시,단독주택 ,83.9
6194,제주특별자치도,서귀포시,단독주택 ,77.2
6195,제주특별자치도,서귀포시,연립다세대,82.3
6196,제주특별자치도,서귀포시,단독주택 ,54.5
6197,제주특별자치도,서귀포시,단독주택 ,156.3
6198,제주특별자치도,서귀포시,단독주택 ,56.8
6199,제주특별자치도,서귀포시,연립다세대,26.3
6200,제주특별자치도,서귀포시,단독주택 ,93.2
6201,제주특별자치도,서귀포시,단독주택 ,56.7
6202,제주특별자치도,서귀포시,단독주택 ,37.9
6203,제주특별자치도,서귀포시,단독주택 ,92.1
6204,제주특별자치도,서귀포시,연립다세대,16.2
6205,제주특별자치도,서귀포시,단독주택 ,23.9
6206,제주특별자치도,서귀포시,단독주택 ,31.6
6207,제주특별자치도,서귀포시,연립다세대,36.8
6208,제주특별자치도,서귀포시,단독주택 ,39.9
6209,제주특별자치도,서귀포시,단독주택 ,28.5
6210,제주특별자치도,서귀포시,단독주택 ,28.6
6211,제주특별자치도,서귀포시,단독주택 ,51.2
6212,제주특별자치도,서귀포시,연립다세대,19
6213,제주특별자치도,서귀포시,단독주택 ,16
6214,제주특별자치도,서귀포시,단독주택 ,18.9
6215,제주특별자치도,서귀포시,단독주택 ,140
6216,제주특별자치도,서귀포시,단독주택 ,15.4
6217,제주특별자치도,서귀포시,단독주택 ,77.4
6218,제주특별자치도,서귀포시,단독주택 ,60.7
6219,제주특별자치도,서귀포시,단독주택 ,26.1
6220,제주특별자치도,서귀포시,단독주택 ,12
6221,제주특별자치도,서귀포시,단독주택 ,11.2
6222,제주특별자치도,서귀포시,단독주택 ,99.3
6223,제주특별자치도,서귀포시,단독주택 ,73.4
6224,제주특별자치도,서귀포시,단독주택 ,65.1
6225,제주특별자치도,서귀포시,단독주택 ,33.2
6226,제주특별자치도,서귀포시,단독주택 ,20.3
6227,제주특별자치도,서귀포시,단독주택 ,49.1
6228,제주특별자치도,서귀포시,단독주택 ,150.1
6229,제주특별자치도,서귀포시,단독주택 ,31.2
6230,제주특별자치도,서귀포시,단독주택 ,78.5
6231,제주특별자치도,서귀포시,단독주택 ,52.8
6232,제주특별자치도,서귀포시,단독주택 ,24.9
6233,제주특별자치도,제주시,단독주택 ,22.8
6234,제주특별자치도,제주시,단독주택 ,17.1
6235,제주특별자치도,제주시,단독주택 ,37.8
6236,제주특별자치도,제주시,단독주택 ,61.2
6237,제주특별자치도,제주시,단독주택 ,24.5
6238,제주특별자치도,제주시,연립다세대,32.7
6239,제주특별자치도,제주시,연립다세대,26.5
6240,제주특별자치도,제주시,단독주택 ,10.4
6241,제주특별자치도,제주시,단독주택 ,24.5
6242,제주특별자치도,제주시,단독주택 ,10.6
6243,제주특별자치도,제주시,단독주택 ,79.4
6244,제주특별자치도,제주시,단독주택 ,53.5
6245,제주특별자치도,제주시,단독주택 ,35.1
6246,제주특별자치도,제주시,연립다세대,25
6247,제주특별자치도,제주시,단독주택 ,36.8
6248,제주특별자치도,제주시,단독주택 ,17.2
6249,제주특별자치도,제주시,단독주택 ,48.4
6250,제주특별자치도,제주시,단독주택 ,55.7
6251,제주특별자치도,제주시,단독주택 ,19.8
6252,제주특별자치도,제주시,연립다세대,27.8
6253,제주특별자치도,제주시,연립다세대,29
6254,제주특별자치도,제주시,단독주택 ,45.4
6255,제주특별자치도,제주시,단독주택 ,10
6256,제주특별자치도,제주시,단독주택 ,24.2
6257,제주특별자치도,제주시,단독주택 ,68.3
6258,제주특별자치도,제주시,단독주택 ,14
6259,제주특별자치도,제주시,연립다세대,19
6260,제주특별자치도,제주시,단독주택 ,37.3
6261,제주특별자치도,제주시,단독주택 ,654
6262,제주특별자치도,제주시,단독주택 ,49
6263,제주특별자치도,제주시,단독주택 ,53
6264,제주특별자치도,제주시,단독주택 ,15.4
6265,제주특별자치도,제주시,단독주택 ,16.1
6266,제주특별자치도,제주시,단독주택 ,65.9
6267,제주특별자치도,제주시,단독주택 ,45.2
6268,제주특별자치도,제주시,단독주택 ,16
6269,제주특별자치도,제주시,단독주택 ,79
6270,제주특별자치도,제주시,단독주택 ,84.8
6271,제주특별자치도,제주시,단독주택 ,36.4
6272,제주특별자치도,제주시,연립다세대,180
6273,제주특별자치도,제주시,연립다세대,12.6
6274,제주특별자치도,제주시,연립다세대,15.8
6275,제주특별자치도,제주시,연립다세대,25.9
6276,제주특별자치도,제주시,연립다세대,80.4
6277,제주특별자치도,제주시,단독주택 ,13.8
6278,제주특별자치도,제주시,단독주택 ,55.9
6279,제주특별자치도,제주시,단독주택 ,249.4
6280,제주특별자치도,제주시,단독주택 ,71.3
6281,제주특별자치도,제주시,단독주택 ,171.9
6282,제주특별자치도,제주시,단독주택 ,79.5
6283,제주특별자치도,제주시,연립다세대,35.9
6284,제주특별자치도,제주시,연립다세대,40.5
6285,제주특별자치도,제주시,단독주택 ,88.2
6286,제주특별자치도,제주시,연립다세대,47.1
6287,제주특별자치도,제주시,연립다세대,16.7
6288,제주특별자치도,제주시,단독주택 ,240.5
6289,제주특별자치도,제주시,단독주택 ,30.7
6290,제주특별자치도,제주시,연립다세대,36.8
6291,제주특별자치도,제주시,단독주택 ,41.8
6292,제주특별자치도,제주시,단독주택 ,41.3
6293,제주특별자치도,제주시,단독주택 ,208.2
6294,제주특별자치도,제주시,단독주택 ,68.1
6295,제주특별자치도,제주시,연립다세대,9.8
6296,제주특별자치도,제주시,단독주택 ,54.3
6297,제주특별자치도,제주시,단독주택 ,111.3
6298,제주특별자치도,제주시,연립다세대,44.5
6299,제주특별자치도,제주시,단독주택 ,321.2
6300,제주특별자치도,제주시,단독주택 ,33.4
6301,제주특별자치도,제주시,단독주택 ,292.6
6302,제주특별자치도,제주시,단독주택 ,41.9
6303,제주특별자치도,제주시,연립다세대,33.4
6304,제주특별자치도,제주시,연립다세대,71
6305,제주특별자치도,제주시,단독주택 ,144.2
6306,제주특별자치도,제주시,단독주택 ,27.6
6307,제주특별자치도,제주시,단독주택 ,144
6308,제주특별자치도,제주시,연립다세대,44.6
6309,제주특별자치도,제주시,단독주택 ,27.4
6310,제주특별자치도,제주시,단독주택 ,64.2
6311,제주특별자치도,제주시,단독주택 ,101.7
6312,제주특별자치도,제주시,연립다세대,79.1
6313,제주특별자치도,제주시,단독주택 ,158.5
6314,제주특별자치도,제주시,연립다세대,37.7
6315,제주특별자치도,제주시,단독주택 ,56
6316,제주특별자치도,제주시,단독주택 ,23.7
6317,제주특별자치도,제주시,연립다세대,107.2
6318,제주특별자치도,제주시,단독주택 ,41.2
6319,제주특별자치도,제주시,연립다세대,39.7
6320,제주특별자치도,제주시,단독주택 ,24.6
6321,제주특별자치도,제주시,단독주택 ,54.5
6322,충청남도,계룡시,단독주택 ,127.5
6323,충청남도,계룡시,단독주택 ,106.6
6324,충청남도,계룡시,단독주택 ,134.6
6325,충청남도,계룡시,단독주택 ,517.7
6326,충청남도,계룡시,단독주택 ,230.3
6327,충청남도,계룡시,연립다세대,50.7
6328,충청남도,계룡시,단독주택 ,153.9
6329,충청남도,계룡시,단독주택 ,42.8
6330,충청남도,공주시,단독주택 ,258.4
6331,충청남도,공주시,단독주택 ,90.3
6332,충청남도,공주시,단독주택 ,171.4
6333,충청남도,공주시,단독주택 ,41.3
6334,충청남도,공주시,단독주택 ,26.3
6335,충청남도,공주시,단독주택 ,108.5
6336,충청남도,공주시,단독주택 ,29.8
6337,충청남도,공주시,단독주택 ,726.2
6338,충청남도,공주시,단독주택 ,129.9
6339,충청남도,공주시,단독주택 ,208.7
6340,충청남도,공주시,단독주택 ,77.8
6341,충청남도,공주시,단독주택 ,54.1
6342,충청남도,공주시,단독주택 ,63.8
6343,충청남도,공주시,연립다세대,49.7
6344,충청남도,공주시,단독주택 ,56.4
6345,충청남도,공주시,단독주택 ,97.8
6346,충청남도,공주시,단독주택 ,56.9
6347,충청남도,공주시,단독주택 ,160.2
6348,충청남도,공주시,연립다세대,35.4
6349,충청남도,공주시,연립다세대,32.1
6350,충청남도,공주시,단독주택 ,112.2
6351,충청남도,공주시,단독주택 ,54.2
6352,충청남도,공주시,연립다세대,92
6353,충청남도,공주시,단독주택 ,133.3
6354,충청남도,공주시,단독주택 ,59.9
6355,충청남도,공주시,단독주택 ,63.5
6356,충청남도,공주시,단독주택 ,90.8
6357,충청남도,공주시,단독주택 ,99.2
6358,충청남도,공주시,연립다세대,72.9
6359,충청남도,공주시,단독주택 ,34.4
6360,충청남도,공주시,단독주택 ,42.3
6361,충청남도,공주시,단독주택 ,117.6
6362,충청남도,공주시,단독주택 ,103.7
6363,충청남도,공주시,단독주택 ,137.2
6364,충청남도,금산군,단독주택 ,258.5
6365,충청남도,금산군,단독주택 ,92.6
6366,충청남도,금산군,단독주택 ,71.6
6367,충청남도,금산군,단독주택 ,86.4
6368,충청남도,금산군,연립다세대,147.5
6369,충청남도,금산군,연립다세대,74.9
6370,충청남도,금산군,연립다세대,58
6371,충청남도,금산군,단독주택 ,139
6372,충청남도,금산군,단독주택 ,92.3
6373,충청남도,금산군,단독주택 ,63.9
6374,충청남도,금산군,단독주택 ,26.9
6375,충청남도,금산군,단독주택 ,36.1
6376,충청남도,금산군,단독주택 ,106.2
6377,충청남도,금산군,단독주택 ,258.3
6378,충청남도,금산군,단독주택 ,81
6379,충청남도,금산군,단독주택 ,84.1
6380,충청남도,금산군,단독주택 ,61.2
6381,충청남도,금산군,단독주택 ,27.8
6382,충청남도,금산군,단독주택 ,77.4
6383,충청남도,금산군,단독주택 ,222.5
6384,충청남도,금산군,단독주택 ,553.6
6385,충청남도,금산군,단독주택 ,128.7
6386,충청남도,금산군,단독주택 ,102
6387,충청남도,금산군,연립다세대,49.8
6388,충청남도,금산군,단독주택 ,170.1
6389,충청남도,금산군,단독주택 ,158.9
6390,충청남도,금산군,단독주택 ,322.9
6391,충청남도,금산군,단독주택 ,1082.6
6392,충청남도,금산군,단독주택 ,712.3
6393,충청남도,금산군,단독주택 ,137.9
6394,충청남도,논산시,단독주택 ,41.8
6395,충청남도,논산시,단독주택 ,580
6396,충청남도,논산시,단독주택 ,44.8
6397,충청남도,논산시,단독주택 ,237.3
6398,충청남도,논산시,단독주택 ,308.8
6399,충청남도,논산시,단독주택 ,159.6
6400,충청남도,논산시,연립다세대,119
6401,충청남도,논산시,단독주택 ,59.3
6402,충청남도,논산시,단독주택 ,271.3
6403,충청남도,논산시,단독주택 ,61.8
6404,충청남도,논산시,단독주택 ,55.2
6405,충청남도,논산시,단독주택 ,108.9
6406,충청남도,논산시,단독주택 ,168.6
6407,충청남도,논산시,단독주택 ,452.7
6408,충청남도,논산시,단독주택 ,61.2
6409,충청남도,논산시,단독주택 ,563.2
6410,충청남도,논산시,단독주택 ,42.6
6411,충청남도,논산시,단독주택 ,221.9
6412,충청남도,논산시,단독주택 ,237.2
6413,충청남도,논산시,단독주택 ,216.5
6414,충청남도,논산시,단독주택 ,68.1
6415,충청남도,논산시,단독주택 ,116.9
